ID,PARENT_ID,TYPE,TITLE,HOURS_OR_MARKS,DETAILS,STATUS_TAG
LAB122,LAB121,LAB,List of Laboratory Experiments,,"Group A- Database Programming Languages – SQL
1. Study of Open Source Relational Databases: MySQL
2. Design and develop at SQL DDL statements which demonstrate the use of SQL objects such as
Table, View, Index, Sequence and Synonym.
3. Design and develop at least 5SQL queries for suitable database application using SQL DML
statements: Insert and Select with operators and functions.
4. Design and develop at least 5 SQL queries for suitable database application using SQL DML
statements: Update and Delete with operators and functions.
5. Design and develop at least 5 SQL queries for suitable database application using SQL DML
statements: all types of Join and Sub-Query.
Group B- Database Programming Languages – PL / SQL
6. Write a PL/SQL block of code for the following requirements:-
Schema:
1. Borrower (Roll no., Name, Date of Issue, Name of Book, Status)
2. Fine (Roll no, Date, Amt.)
• Accept roll no. & name of book from user.
• Check the number of days (from date of issue), if days are between 15 to 30 then fine
amount will be Rs 5per day.
• If no. of days>30, per day fine will be Rs 50 per day & for days less than 30, Rs. 5 per
day.
• After submitting the book, status will change from I to R.
• If condition of fine is true, then details will be stored into fine table.
Frame the problem statement for writing PL/SQL block in line with above statement.
7. Cursors: (All types: Implicit, Explicit, Cursor FOR Loop, Parameterized Cursor)
Write a PL/SQL block of code using parameterized Cursor that will merge the data available in the
newly created table N_RollCall with the data available in the table O_RollCall. If the data in the
first table already exist in the second table then that data should be skipped.
Frame the separate problem statement for writing PL/SQL block to implement all types of
Cursors in line with above statement. The problem statement should clearly state the
requirements.
8. PL/SQL Stored Procedure and Stored Function.
Write a Stored Procedure namely proc_Grade for the categorization of student. If marks scored by
students in examination is <=1500 and marks>=990 then student will be placed in distinction
category if marks scored are between 989 and900 category is first class, if marks 899 and 825
category is Higher Second Class
Write a PL/SQL block for using procedure created with above requirement. Stud_Marks(name,
total_marks) Result(Roll,Name, Class).
Frame the separate problem statement for writing PL/SQL Stored Procedure and function,
in line with above statement. The problem statement should clearly state the requirements.
9. Database Trigger (All Types: Row level and Statement level triggers, Before and After Triggers).
Write a database trigger on Library table. The System should keep track of the records that are
being updated or deleted. The old value of updated or deleted records should be added in
Library_Audit table.
Frame the problem statement for writing Database Triggers of all types, in-line with above
statement. The problem statement should clearly state the requirements.
Group C- Mini Project: Database Project Life Cycle
11. Implement MYSQL/Oracle database connectivity with PHP/python/Java Implement Database
navigation operations (add, delete, edit,) using ODBC/JDBC.
12. Using the database concepts covered in Group A & Group B & connectivity concepts covered in
Group C, students in group are expected to design and develop database application with
following details:
Requirement Gathering and Scope finalization
Database Analysis and Design:
• Design Entity Relationship Model, Relational Model, Database Normalization
• Implementation :
• Front End : Java/Perl/PHP/Python/Ruby/.net
• Backend : MYSQL/Oracle
• Database Connectivity : ODBC/JDBC
Testing: Data Validation
Group of students should submit the Project Report which will be consist of documentation related
to different phases of Software Development Life Cycle: Title of the Project, Abstract,
Introduction, scope, Requirements, Data Modeling features, Data Dictionary, Relational Database
Design, Database Normalization, Graphical User Interface, Source Code, Testing document,
Conclusion. Instructor should maintain progress report of mini project throughout the semester
from project group and assign marks as a part of the term work.",PENDING
LAB123,LAB122,LAB,Virtual LAB Links:,,,PENDING
LAB124,LAB123,LAB,Link of the Virtual Lab: http://vlabs.iitb.ac.in/vlabs-dev/labs/dblab/index.php,,,PENDING
LAB125,LAB124,LAB,Note: Additional 2 experiments to be performed using the virtual labs.,,"Savitribai Phule Pune University
Third Year of E & Tc Engineering (2019 Course)",PENDING
LAB126,LAB125,LAB,304188: Microcontroller Lab,,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB127,LAB126,LAB,Practical: 02 hrs. / week 01 Practical: 50 Marks,,"Prerequisite Courses, if any: -
Companion Course, if any: Microcontroller",PENDING
LAB128,LAB127,LAB,List of Laboratory Experiments,,"Group A (Any Three)
1. Simple programs on Memory transfer.
2. Parallel port interacting of LEDS—Different programs (flashing, Counter, BCD, HEX, Display of
Characteristic)
3. Interfacing of Multiplexed 7-segment display (counting application)
4. Waveform Generation using DAC
5. Interfacing of Stepper motor to 8051- software delay using Timer
Group B (Any Three)
6. Write a program for interfacing button, LED, relay & buzzer as follows
7. Interfacing of LCD to PIC 18FXXXX
8. Interfacing of 4X4 keypad and displaying key pressed on LCD.
9. Generate square wave using timer with interrupt
Group C (Any Two)
11. Interfacing serial port with PC both side communication.
12. Interface analog voltage 0-5V to internal ADC and display value on LCD
13. Generation of PWM signal for DC Motor control.
14. Interfacing OF RTC using I2C protocol",PENDING
LAB129,LAB128,LAB,Virtual LAB Links:,,,PENDING
LAB130,LAB129,LAB,http://vlabs.iitb.ac.in/vlabs-dev/labs/8051-Microcontroller-Lab/labs/index.php,,,PENDING
LAB131,LAB130,LAB,Note: Additional 2 experiments to be performed using the virtual labs.,,"Savitribai Phule Pune University
Third Year of E & Tc Engineering (2019 Course)",PENDING
LAB132,LAB131,LAB,304189(A): Digital Signal Processing Lab (Elective – I),,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB133,LAB132,LAB,Practical: 02 hrs. / week 01 Practical: 25 Marks,,"Prerequisite Courses, if any: -",PENDING
LAB134,LAB133,LAB,1. Signals & System Lab,,"Companion Course, if any: - Digital Signal Processing",PENDING
LAB135,LAB134,LAB,List of Laboratory Experiments,,"Group A (All compulsory)
1. Verify the sampling theorem and aliasing effects with various sampling frequencies.
Also implement the sampling theorem using VLAB.
2. Find the z-transform of a given difference equation, compute its pole zero plot and comment on its
stability.
3. Compute DFT and IDFT { e.g. x(n) = {1,2,3,4} using N=4 and N= 8}
4. Find N-point circular convolution using formula and verify its results.
Implement linear filtering using circular convolution
5 Implement IIR structures using Direct form I/ II/ Cascade form.
Implement FIR structures using Direct Form/Cascade/Linear phase structures.
6. Study the windowing effect (time and frequency) for rectangular, hamming, hanning, blackmann
and Kaiser windows.
Group B (Any Two)
7. Design a Butterworth filter using Bilinear Transformation, for the following conditions:
0.8≤|〖H(e〗^jw)| ≤1 0≤ ≤0.2π
|〖H(e〗^jw)≤|≤0.2 0.6≤ ≤π
OR
Design a Second order band pass Digital Butterworth filter with passband of 200 Hz to 300 Hz
and sampling frequency of 2000Hz using Bilinear Transformation.
OR
Evaluate the order and the poles of a Butterworth filter which has a 3dB bandwidth of 1000Hz
and a attenuation of 20dB at 2000 Hz. Determine the system function H(z) by Bilinear
Transformation using T=1/10000
8. Design the symmetric FIR low pass filter for which desired frequency response is expressed as
Hd (w)={(e^(-jwτ for|w|≤ wc ) and 0 elsewhere
The length of the filter should be M = 7 and Wc=1 radians/sample.
Make use of the Rectangular/ Hamming/ Hanning/Blackman/ Kaiser window.
9. Verify the Sampling Theorem in frequency domain using FFT for undersampled, Nyquist and
oversampled signals.
10. Compute the DFT by writing a function for the N>32 sequence. Calculate the computational
complexity. Compare the time required by DFT & FFT functions.
Group C (Any two)
11. Implement the Block Convolution algorithms: a) Overlap-add b) Overlap-save
12. Find the pitch frequency of given speech signal using the autocorrelation method
13. Implement the following ECG Signal Processing operations:
a) Suppression of motion artifacts in ECG using N point moving average filters.
b) Peak detection of ECG signal by using Band-limiting digital filters
14. Image feature extraction using 2D convolution",PENDING
LAB136,LAB135,LAB,Virtual LAB Links:,,,PENDING
LAB137,LAB136,LAB,Link of the Virtual Lab: http://vlabs.iitkgp.ernet.in/dsp/#,,,PENDING
LAB138,LAB137,LAB,Note: Additional 2 experiments to be performed using the virtual labs.,,"Savitribai Phule Pune University
Third Year of E & Tc Engineering (2019 Course)",PENDING
CRS304189,,COURSE,304189: (B): Electronic Measurements Lab (Elective-I),,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB139,CRS304189,LAB,Practical: 02 hrs. / week 01 Practical: 25 Marks,,"Prerequisite Courses, if any:
1. Basic Electronics Engineering",PENDING
LAB140,LAB139,LAB,2. Electronic Skill Development Lab,,"Companion Course, if any: Electronic Measurements",PENDING
LAB141,LAB140,LAB,List of Laboratory Experiments,,"Group A (Any Four)
1. Statistical analysis of measurements, probable error, calibration of meters
2. Measurement of RMS of common and true RMS of complex waveforms.
3. Measurement of L, C, R, Q and Distortion Factor using Q –Meter.
4. Measurement of Total Harmonic Distortion contained by output of amplifier, inverter.
5. Measurements of Time period, Time Interval, Frequency and frequency ratio using universal counter/
Timer.
Group B (Any Two)
6. Measurements using Digital Storage Oscilloscope, different modes of DSO, capturing transients and
analysis of waveforms.
https://iitg.vlabs.ac.in/Understanding_The_%20Basic_Functions_Of_An%20Oscilloscope.html
7. Measurement using spectrum analyzer by observing spectrum of AM and FM waveforms for
different modulation indices.",PENDING
LAB142,LAB141,LAB,8. Case study of measurement system using software package like LABVIEW and other software.,,"https://www.iitk.ac.in/mimt_lab/vlab/index.php?pg=smith
Group C (Any Two)
9. Microwave network analysis. Measurement of SWR, reflection coefficient and s parameters using
network analyzer.
https://www.iitk.ac.in/mimt_lab/vlab/index.php?pg=reflection_coefficients
10.
Measurement and timing analysis of digital signals using Logic Analyzer.
11 Measurement and timing analysis using OTDR.",PENDING
LAB143,LAB142,LAB,Virtual LAB Links:,,,PENDING
LAB144,LAB143,LAB,Link of the Virtual Lab: https://eil-iitg.vlabs.ac.in,,,PENDING
LAB145,LAB144,LAB,Note: Additional 2 experiments to be performed using the virtual labs.,,"Savitribai Phule Pune University
Third Year of E & Tc Engineering (2019 Course)",PENDING
CRS304189,,COURSE,304189: (C): Fundamentals of JAVA Programming Lab (Elective - I),,Teaching Scheme: Credit Examination Scheme:,PENDING
LAB146,CRS304189,LAB,Practical: 02 hrs. / week 01 Practical : 25 Marks,,"Prerequisite Courses, if any: - Knowledge of Object Oriented Programming
Companion Course, if any: Fundamentals of JAVA Programming",PENDING
LAB147,LAB146,LAB,List of Laboratory Experiments,,"Group A (All are Compulsory)
1. Write some simple programs in Java such as:
i) To find factorial of number.
ii) To display first 50 prime numbers.
iii) To find sum and average of N numbers
2. Write a program in Java to implement a Calculator with simple arithmetic operations such as
add, subtract, multiply, divide, factorial etc. using switch case and other simple java statements.
The objective of this assignment is to learn Constants, Variables, and Data Types, Operators and
Expressions, Decision making statements in Java.
3. Write a program in Java with class Rectangle with the data fields width, length, area and colour.
The length, width and area are of double type and colour is of string type. The methods are
get_length(), get_width(), get_colour() and find_area(). Create two objects of Rectangle and
compare their area and colour. If the area and colour both are the same for the objects then
display “ Matching Rectangles”, otherwise display “ Non-matching Rectangle”
4. Write a program in JAVA to demonstrate the method and constructor overloading
Group B (Any Four)
5 Write Programs in Java to sort i) List of integers ii) List of names. The objective of this
assignment is to learn Arrays and Strings in Java
6. Write a Program in Java to add two matrices. The objective of this assignment is to learn Arrays
in Java
7. Write a program in Java to create a player class. Inherit the classes Cricket_player,
Football_player and Hockey_player from player class. The objective of this assignment is to
learn the concepts of inheritance in Java.
8. Write a Java program which imports user defined package and uses members of the classes
contained in the package.
9. Write a Java program which implements interface.
10 Write a program to create multiple threads and demonstrate how two threads communicate with
each other.
Group C (Any Three)
11. Write a java program which use try and catch for exception handling.
12. Write a Java program to draw oval, rectangle, line , text using graphics class
13. Write a java program in which data is read from one file and should be written in another file
line by line.
14. A Mini project in Java: A group of 4 students can develop a small application in Java",PENDING
